,age,path,split
0,31.153731862189098,AgeDB/11706_OliviaHussey_31_f.jpg,train
1,59.0,AgeDB/11684_MireilleDarc_59_f.jpg,val
2,42.128472535783125,AgeDB/7955_GilbertRoland_44_m.jpg,train
3,61.0,AgeDB/9352_GeorgesMarchal_61_m.jpg,val
4,28.0,AgeDB/3888_TomasMilian_28_m.jpg,val
5,8.0,AgeDB/16107_DannyGlover_8_m.jpg,test
6,41.96038839441228,AgeDB/13784_ThelmaRitter_34_f.jpg,train
7,69.19401178680384,AgeDB/9945_AliMacGraw_74_f.jpg,train
8,25.0,AgeDB/12634_HedyLamarr_25_f.jpg,val
9,62.169116990966245,AgeDB/15404_JanePowell_62_f.jpg,train
10,-0.029969304681142894,AgeDB/13911_BettyGrable_4_f.jpg,train
11,57.0,AgeDB/9901_RoseMarie_57_f.jpg,test
12,35.0,AgeDB/4087_DickVanDyke_35_m.jpg,test
13,55.60503331718704,AgeDB/3876_SteveMartin_61_m.jpg,train
14,40.0,AgeDB/1844_TomJones_40_m.jpg,val
15,17.155070800703655,AgeDB/13324_AvaGardner_24_f.jpg,train
16,28.98264427523997,AgeDB/10113_JaneFonda_31_f.jpg,train
17,55.2419011302296,AgeDB/9119_MarlonBrando_50_m.jpg,train
18,39.711685424734895,AgeDB/4062_ClintWalker_39_m.jpg,train
19,68.0,AgeDB/15141_CatherineSchell_68_f.jpg,test
20,52.0,AgeDB/12473_AnnaMassey_52_f.jpg,test
21,47.81114104496654,AgeDB/4760_MichelPiccoli_54_m.jpg,train
22,42.60547826304585,AgeDB/13206_MichellePfeiffer_42_f.jpg,train
23,34.685471545193835,AgeDB/9578_MarcelloMastroianni_36_m.jpg,train
24,20.2029009788766,AgeDB/10244_LivUllmann_24_f.jpg,train
25,16.0,AgeDB/718_RonaldReagan_16_m.jpg,test
26,76.16855580558527,AgeDB/3471_LeslieCaron_70_m.jpg,train
27,42.559410142557205,AgeDB/4536_DustinHoffman_37_m.jpg,train
28,61.79013684925118,AgeDB/5080_AnthonyHopkins_56_m.jpg,train
29,40.289808535155416,AgeDB/4100_DickVanDyke_46_m.jpg,train
30,31.24721535128497,AgeDB/11707_OliviaHussey_33_f.jpg,train
